time_s,x_ball_m,charge_C,current_A,voltage_V,power_W,energy_J,voc_estimate_V,signed_coupling,abs_coupling
5.934000000000e-01,4.334000000000e-02,1.114189546533e-08,-4.432239215088e-07,-4.432239215088e+01,1.964474445977e-05,2.265617286302e-05,4.676396467195e+03,-1.219044805641e-01,1.219044805641e-01
5.957000000000e-01,4.357000000000e-02,1.014300605337e-08,-4.246500908180e-07,-4.246500908180e+01,1.803276996317e-05,2.269950200460e-05,4.257149766151e+03,-1.109755416520e-01,1.109755416520e-01
5.980000000000e-01,4.380000000000e-02,9.188505047571e-09,-4.046893862319e-07,-4.046893862319e+01,1.637734993288e-05,2.273907364248e-05,3.856533448636e+03,-1.005322602846e-01,1.005322602846e-01
6.003000000000e-01,4.403000000000e-02,8.281434876704e-09,-3.834913181584e-07,-3.834913181584e+01,1.470655911029e-05,2.277482013788e-05,3.475824461037e+03,-9.060792394898e-02,9.060792394898e-02
6.026000000000e-01,4.426000000000e-02,7.424444984042e-09,-3.612456634819e-07,-3.612456634819e+01,1.304984293845e-05,2.280674000024e-05,3.116134808685e+03,-8.123152044216e-02,8.123152044216e-02
6.049000000000e-01,4.449000000000e-02,6.619704824687e-09,-3.381765717786e-07,-3.381765717786e+01,1.143633936999e-05,2.283489910989e-05,2.778375039719e+03,-7.242678596764e-02,7.242678596764e-02
6.072000000000e-01,4.472000000000e-02,5.868832753860e-09,-3.145348618170e-07,-3.145348618170e+01,9.893217929822e-06,2.285942810079e-05,2.463224398587e+03,-6.421142709543e-02,6.421142709543e-02
6.095000000000e-01,4.495000000000e-02,5.172844460329e-09,-2.905889999150e-07,-2.905889999150e+01,8.444196687157e-06,2.288051612760e-05,2.171109182894e+03,-5.659655656774e-02,5.659655656774e-02
6.118000000000e-01,4.518000000000e-02,4.532123354251e-09,-2.666153275450e-07,-2.666153275450e+01,7.108373288194e-06,2.289840158307e-05,1.902190314804e+03,-4.958636930957e-02,4.958636930957e-02
6.141000000000e-01,4.541000000000e-02,3.946413953622e-09,-2.428881334698e-07,-2.428881334698e+01,5.899464538044e-06,2.291336059657e-05,1.656360565240e+03,-4.317807006934e-02,4.317807006934e-02
6.164000000000e-01,4.564000000000e-02,3.414837940290e-09,-2.196701464194e-07,-2.196701464194e+01,4.825497322791e-06,2.292569430271e-05,1.433251292808e+03,-3.736204908914e-02,3.736204908914e-02
6.187000000000e-01,4.587000000000e-02,2.935931280093e-09,-1.972039628892e-07,-1.972039628892e+01,3.888940297920e-06,2.293571590597e-05,1.232248023586e+03,-3.212228823950e-02,3.212228823950e-02
6.210000000000e-01,4.610000000000e-02,2.507699711000e-09,-1.757048294336e-07,-1.757048294336e+01,3.087218708628e-06,2.294373848883e-05,1.052513740215e+03,-2.743696812014e-02,2.743696812014e-02
6.233000000000e-01,4.633000000000e-02,2.127689064698e-09,-1.553550805099e-07,-1.553550805099e+01,2.413520104022e-06,2.295006433847e-05,8.930183967713e+02,-2.327923745480e-02,2.327923745480e-02
6.256000000000e-01,4.656000000000e-02,1.793066340655e-09,-1.363004031745e-07,-1.363004031745e+01,1.857779990554e-06,2.295497633357e-05,7.525729465847e+02,-1.961810012979e-02,1.961810012979e-02
6.279000000000e-01,4.679000000000e-02,1.500707210096e-09,-1.186479702379e-07,-1.186479702379e+01,1.407734084157e-06,2.295873167476e-05,6.298660687870e+02,-1.641937258295e-02,1.641937258295e-02
6.302000000000e-01,4.702000000000e-02,1.247285677561e-09,-1.024663640877e-07,-1.024663640877e+01,1.049935576935e-06,2.296155799487e-05,5.235018004140e+02,-1.364666479875e-02,1.364666479875e-02
6.325000000000e-01,4.725000000000e-02,1.029361935292e-09,-8.778711248077e-08,-8.778711248077e+00,7.706577117711e-07,2.296365167715e-05,4.320364100204e+02,-1.126234153109e-02,1.126234153109e-02
6.348000000000e-01,4.748000000000e-02,8.434649601490e-10,-7.460758078285e-08,-7.460758078285e+00,5.566291110270e-07,2.296517805700e-05,3.540130646635e+02,-9.228426003542e-03,9.228426003542e-03
6.371000000000e-01,4.771000000000e-02,6.861670636910e-10,-6.289491527740e-08,-6.289491527740e+00,3.955770367752e-07,2.296627309407e-05,2.879931195311e+02,-7.507415568539e-03,7.507415568539e-03
6.394000000000e-01,4.794000000000e-02,5.541483498730e-10,-5.259070947440e-08,-5.259070947440e+00,2.765782723021e-07,2.296704607267e-05,2.325831716615e+02,-6.062986944809e-03,6.062986944809e-03
6.417000000000e-01,4.817000000000e-02,4.442498001088e-10,-4.361606775975e-08,-4.361606775975e+00,1.902361366823e-07,2.296758290924e-05,1.864573404269e+02,-4.860577025829e-03,4.860577025829e-03
6.440000000000e-01,4.840000000000e-02,3.535144381781e-10,-3.587676438941e-08,-3.587676438941e+00,1.287142223053e-07,2.296794970216e-05,1.483745449724e+02,-3.867833268775e-03,3.867833268775e-03
6.463000000000e-01,4.863000000000e-02,2.792166839175e-10,-2.926823575756e-08,-2.926823575756e+00,8.566296243603e-08,2.296819623592e-05,1.171908243365e+02,-3.054934855897e-03,3.054934855897e-03
6.486000000000e-01,4.886000000000e-02,2.188805536933e-10,-2.368019453430e-08,-2.368019453430e+00,5.607516131823e-08,2.296835923476e-05,9.186697642371e+01,-2.394791827531e-03,2.394791827531e-03
6.509000000000e-01,4.909000000000e-02,1.702877890597e-10,-1.900071020717e-08,-1.900071020717e+00,3.610269883768e-08,2.296846523930e-05,7.147196970597e+01,-1.863134018474e-03,1.863134018474e-03
6.532000000000e-01,4.932000000000e-02,1.314772867404e-10,-1.511965682315e-08,-1.511965682315e+00,2.286040224499e-08,2.296853304687e-05,5.518270397905e+01,-1.438504821369e-03,1.438504821369e-03
6.555000000000e-01,4.955000000000e-02,1.007373676732e-10,-1.193148122411e-08,-1.193148122411e+00,1.423602442013e-08,2.296857570776e-05,4.228076558134e+01,-1.102176601622e-03,1.102176601622e-03
6.578000000000e-01,4.978000000000e-02,7.659247310946e-11,-9.337290764927e-09,-9.337290764927e-01,8.718499882878e-09,2.296860210546e-05,3.214684357587e+01,-8.380051382266e-04,8.380051382266e-04
6.601000000000e-01,5.001000000000e-02,5.778583015457e-11,-7.246296479789e-09,-7.246296479789e-01,5.250881267300e-09,2.296861817025e-05,2.425345425556e+01,-6.322399658907e-04,6.322399658907e-04
6.624000000000e-01,5.024000000000e-02,4.325950930243e-11,-5.576675057806e-09,-5.576675057806e-01,3.109930470035e-09,2.296862778518e-05,1.815657103443e+01,-4.733061827210e-04,4.733061827210e-04
6.647000000000e-01,5.047000000000e-02,3.213312488866e-11,-4.255930861625e-09,-4.255930861625e-01,1.811294749893e-09,2.296863344459e-05,1.348668475456e+01,-3.515714099673e-04,3.515714099673e-04
6.670000000000e-01,5.070000000000e-02,2.368222733896e-11,-3.220848349275e-09,-3.220848349275e-01,1.037386408903e-09,2.296863672058e-05,9.939734635618e+00,-2.591093796689e-04,2.591093796689e-04
6.693000000000e-01,5.093000000000e-02,1.731722248200e-11,-2.417126917435e-09,-2.417126917435e-01,5.842502534990e-10,2.296863858546e-05,7.268260439922e+00,-1.894692889598e-04,1.894692889598e-04
6.716000000000e-01,5.116000000000e-02,1.256344351876e-11,-1.798785933642e-09,-1.798785933642e-01,3.235630835068e-10,2.296863962944e-05,5.273038422386e+00,-1.374577656931e-04,1.374577656931e-04
6.739000000000e-01,5.139000000000e-02,9.042807187243e-12,-1.327419213700e-09,-1.327419213700e-01,1.762041768900e-10,2.296864020417e-05,3.795382187485e+00,-9.893816688843e-05,9.893816688843e-05
6.762000000000e-01,5.162000000000e-02,6.457315135736e-12,-9.713670090128e-10,-9.713670090128e-02,9.435538661985e-11,2.296864051532e-05,2.710218003954e+00,-7.065006577293e-05,7.065006577293e-05
6.785000000000e-01,5.185000000000e-02,4.574518945784e-12,-7.048610950730e-10,-7.048610950730e-02,4.968291633475e-11,2.296864068096e-05,1.919984288467e+00,-5.005022329026e-05,5.005022329026e-05
6.808000000000e-01,5.208000000000e-02,3.214954098400e-12,-5.071859443318e-10,-5.071859443318e-02,2.572375821277e-11,2.296864076768e-05,1.349357480038e+00,-3.517510199431e-05,3.517510199431e-05
6.831000000000e-01,5.231000000000e-02,2.241463601858e-12,-3.618870904543e-10,-3.618870904543e-02,1.309622662374e-11,2.296864081232e-05,9.407710296410e-01,-2.452405490054e-05,2.452405490054e-05
6.854000000000e-01,5.254000000000e-02,1.550273482311e-12,-2.560472344164e-10,-2.560472344164e-02,6.556018625228e-12,2.296864083492e-05,6.506696691260e-01,-1.696168162603e-05,1.696168162603e-05
6.877000000000e-01,5.277000000000e-02,1.063646323542e-12,-1.796417416694e-10,-1.796417416694e-02,3.227115535002e-12,2.296864084617e-05,4.464260076066e-01,-1.163745010702e-05,1.163745010702e-05
6.900000000000e-01,5.300000000000e-02,7.239214706317e-13,-1.477064577873e-10,-1.477064577873e-02,2.181719767207e-12,2.296864085239e-05,3.038391284788e-01,-7.920489931104e-06,7.920489931104e-06
